http://vimeo.com/47218436	http://b.vimeocdn.com/ts/328/732/328732848_295.jpg	Computation Expressions in F# 3.0	true
http://vimeo.com/46308827	http://b.vimeocdn.com/ts/322/439/322439641_295.jpg	F#, The American Dream	true
http://vimeo.com/46308390	http://b.vimeocdn.com/ts/322/433/322433506_295.jpg	Mathias Brandewinder On Bumblebee	true
http://vimeo.com/43528820	http://b.vimeocdn.com/ts/302/240/302240928_295.jpg	Web development with F# 	true
http://www.youtube.com/watch?v=HQ887aOZITY	http://i1.ytimg.com/vi/HQ887aOZITY/mqdefault.jpg	An Introduction to F#	true
http://vimeo.com/41174802	http://b.vimeocdn.com/ts/285/053/285053113_295.jpg	Tomas Petricek on F# applications: From domain model to user interface	true
http://vimeo.com/37477716	http://b.vimeocdn.com/ts/257/487/257487624_295.jpg	Coding F# (F-Sharp, English): Get Stock Quote Data and Historical Stock Prices	true
http://vimeo.com/46296644	http://b.vimeocdn.com/ts/322/338/322338329_295.jpg	Units of Measure in F#	true
http://channel9.msdn.com/Blogs/Charles/C9-Lectures-Donna-Malayeri-F-30-Information-Rich-Programming-1-of-1	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	C9 Lectures: Donna Malayeri - F# 3.0 - Information Rich Programming, 1 of 1	true
http://www.youtube.com/watch?v=4WxKFMb5i9Y	http://i1.ytimg.com/vi/4WxKFMb5i9Y/mqdefault.jpg	Let There Be Functional Programming with F#	true
http://vimeo.com/39381728	http://b.vimeocdn.com/ts/271/617/271617627_295.jpg	Barb: How I built a simple dynamic programming language in F#	true
http://vimeo.com/37477719	http://b.vimeocdn.com/ts/257/484/257484586_295.jpg	Coding with LINQ, Patterns & Practices	true
http://www.youtube.com/watch?v=GAPiihlizWQ	http://i4.ytimg.com/vi/GAPiihlizWQ/mqdefault.jpg	F# (F-Sharp) Tutorial - 3.3 - Reference Values [TutorialGenius.com]	true
http://www.youtube.com/watch?v=OENr435_tuo	http://i4.ytimg.com/vi/OENr435_tuo/mqdefault.jpg	F# (F-Sharp) Tutorial - 2.4 - F-Sharp Interactive [TutorialGenius.com]	true
http://www.youtube.com/watch?v=6GWu09qHlpw	http://i3.ytimg.com/vi/6GWu09qHlpw/mqdefault.jpg	F# (F-Sharp) Tutorial - 4.1 - Conditional Expressions [TutorialGenius.com]	true
http://www.youtube.com/watch?v=z49Wew284PE	http://i3.ytimg.com/vi/z49Wew284PE/mqdefault.jpg	F# (F-Sharp) Tutorial - 4.4 - For Expressions [TutorialGenius.com]	true
http://www.youtube.com/watch?v=2_a9Rd53-jE	http://i3.ytimg.com/vi/2_a9Rd53-jE/mqdefault.jpg	F# (F-Sharp) Tutorial - 3.1 - Values [TutorialGenius.com]	true
http://www.youtube.com/watch?v=MDbnc0sGGjg	http://i2.ytimg.com/vi/MDbnc0sGGjg/mqdefault.jpg	F# (F-Sharp) Tutorial - 3.4 - printfn [TutorialGenius.com]	true
http://vimeo.com/36629292	http://b.vimeocdn.com/ts/251/292/251292721_295.jpg	High Performance F# in .NET and on the GPU with Jack Pappas [Part 2]	true
http://vimeo.com/46715794	http://b.vimeocdn.com/ts/325/420/325420713_295.jpg	Building Single Page Web Applications with Pit FW and ServiceStack	true
http://vimeo.com/33699102	http://b.vimeocdn.com/ts/228/946/228946839_295.jpg	High Performance F# in .NET and on the GPU with Jack Pappas	true
http://vimeo.com/46715923	http://b.vimeocdn.com/ts/325/429/325429389_295.jpg	Experience report on FPish - Everything Functional	true
http://vimeo.com/46303863	http://b.vimeocdn.com/ts/322/393/322393255_295.jpg	F# Community Roundtable	true
http://www.youtube.com/watch?v=-SGPEUuG1I8	http://i2.ytimg.com/vi/-SGPEUuG1I8/mqdefault.jpg	F# 3.0	true
http://channel9.msdn.com/posts/Tao-Liu-F-Design-Patterns	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	Tao Liu: F# Design Patterns	true
http://vimeo.com/18517106	http://b.vimeocdn.com/ts/116/520/116520141_295.jpg	FSharpRefactoring Highlight Usages	true
http://vimeo.com/30961156	http://b.vimeocdn.com/ts/208/308/208308090_295.jpg	F# 3.0 Preview - Big Data in Little Syntax	true
http://vimeo.com/22416078	http://b.vimeocdn.com/ts/144/858/144858161_295.jpg	SprinGraph Demo	true
http://vimeo.com/28805698	http://b.vimeocdn.com/ts/192/447/192447644_295.jpg	Design Patterns In F# with Steve Goguen	true
http://vimeo.com/28803344	http://b.vimeocdn.com/ts/192/429/192429066_295.jpg	An F# case study: fs-zmq with Paulmichael Blasucci	true
http://vimeo.com/46710752	http://b.vimeocdn.com/ts/325/387/325387120_295.jpg	MonoRail 3.0 And F#	true
http://vimeo.com/26696135	http://b.vimeocdn.com/ts/176/563/176563639_295.jpg	Putting F# to Work for You with Keith Battocchi	true
http://vimeo.com/25266066	http://b.vimeocdn.com/ts/166/249/166249180_295.jpg	Getting your Functional on with F# and Chris Marinos	true
http://vimeo.com/46302713	http://b.vimeocdn.com/ts/322/381/322381694_295.jpg	Automating Acceptance Tests with F# and TickSpec	true
http://www.youtube.com/watch?v=5PdYmhS48NE	http://i2.ytimg.com/vi/5PdYmhS48NE/mqdefault.jpg	Fsharp 3D visualization demo	true
http://www.youtube.com/watch?v=rZ2AXFhnfoM	http://i3.ytimg.com/vi/rZ2AXFhnfoM/mqdefault.jpg	FSharp Beginners I	true
http://vimeo.com/25278085	http://b.vimeocdn.com/ts/166/343/166343763_295.jpg	F# Today, F# Tomorrow with Don Syme	true
http://www.youtube.com/watch?v=4YO7HD-UJPw	http://i1.ytimg.com/vi/4YO7HD-UJPw/mqdefault.jpg	F# Tutorial: Windows Forms - NO CONSOLE -	true
